ID,Tank Failure Pressure (bar),Liquid Ratio (%),Tank Width (m),Tank Length (m),Tank Height (m),Height of BLEVE (m),Tank Height with Gas (m), Vapour Temerature (K), Liquid Temerature (K),Status,Stand-off Distance,Target
B2,30.3,0.5777971000000001,1.4,8.8,2.4000000000000004,0.6000000000000001,1.0,382.5,398.7000000000001,Subcooled,19.0,0.33227298
B2,30.3,0.5777971000000001,1.4,8.8,2.4000000000000004,0.6000000000000001,1.0,382.5,398.7000000000001,Subcooled,20.0,0.30943146
B2,30.3,0.5777971000000001,1.4,8.8,2.4000000000000004,0.6000000000000001,1.0,382.5,398.7000000000001,Subcooled,21.0,0.28932938
B2,30.3,0.5777971000000001,1.4,8.8,2.4000000000000004,0.6000000000000001,1.0,382.5,398.7000000000001,Subcooled,22.0,0.27153763
B2,30.3,0.5777971000000001,1.4,8.8,2.4000000000000004,0.6000000000000001,1.0,382.5,398.7000000000001,Subcooled,23.0,0.2556853
B2,30.3,0.5777971000000001,1.4,8.8,2.4000000000000004,0.6000000000000001,1.0,382.5,398.7000000000001,Subcooled,24.0,0.24148661
B2,30.3,0.5777971000000001,1.4,8.8,2.4000000000000004,0.6000000000000001,1.0,382.5,398.7000000000001,Subcooled,25.0,0.22864182
B2,30.3,0.5777971000000001,1.4,8.8,2.4000000000000004,0.6000000000000001,1.0,382.5,398.7000000000001,Subcooled,26.0,0.21699004
B2,30.3,0.5777971000000001,1.4,8.8,2.4000000000000004,0.6000000000000001,1.0,382.5,398.7000000000001,Subcooled,27.0,0.20639317
B2,30.3,0.5777971000000001,1.4,8.8,2.4000000000000004,0.6000000000000001,1.0,382.5,398.7000000000001,Subcooled,28.0,0.19671839
B2,30.3,0.5777971000000001,1.4,8.8,2.4000000000000004,0.6000000000000001,1.0,382.5,398.7000000000001,Subcooled,29.0,0.1878532
B2,30.3,0.5777971000000001,1.4,8.8,2.4000000000000004,0.6000000000000001,1.0,382.5,398.7000000000001,Subcooled,30.0,0.17970178
B2,30.3,0.5777971000000001,1.4,8.8,2.4000000000000004,0.6000000000000001,1.0,382.5,398.7000000000001,Subcooled,31.0,0.17218173
B2,30.3,0.5777971000000001,1.4,8.8,2.4000000000000004,0.6000000000000001,1.0,382.5,398.7000000000001,Subcooled,32.0,0.16522734
B2,30.3,0.5777971000000001,1.4,8.8,2.4000000000000004,0.6000000000000001,1.0,382.5,398.7000000000001,Subcooled,33.0,0.15877688
B2,30.3,0.5777971000000001,1.4,8.8,2.4000000000000004,0.6000000000000001,1.0,382.5,398.7000000000001,Subcooled,34.0,0.15277673
B2,30.3,0.5777971000000001,1.4,8.8,2.4000000000000004,0.6000000000000001,1.0,382.5,398.7000000000001,Subcooled,35.0,0.147177
B2,30.3,0.5777971000000001,1.4,8.8,2.4000000000000004,0.6000000000000001,1.0,382.5,398.7000000000001,Subcooled,36.0,0.14194605
B2,30.3,0.5777971000000001,1.4,8.8,2.4000000000000004,0.6000000000000001,1.0,382.5,398.7000000000001,Subcooled,37.0,0.13704541
B2,30.3,0.5777971000000001,1.4,8.8,2.4000000000000004,0.6000000000000001,1.0,382.5,398.7000000000001,Subcooled,38.0,0.13244092
B2,30.3,0.5777971000000001,1.4,8.8,2.4000000000000004,0.6000000000000001,1.0,382.5,398.7000000000001,Subcooled,39.0,0.12810731
B2,30.3,0.5777971000000001,1.4,8.8,2.4000000000000004,0.6000000000000001,1.0,382.5,398.7000000000001,Subcooled,40.0,0.12402149
B3,9.9,0.1835418,2.8000000000000003,8.4,1.6,0.8,1.4,420.4,307.70000000000005,Subcooled,5.0,1.3249444
B3,9.9,0.1835418,2.8000000000000003,8.4,1.6,0.8,1.4,420.4,307.70000000000005,Subcooled,6.0,1.1276413
B3,9.9,0.1835418,2.8000000000000003,8.4,1.6,0.8,1.4,420.4,307.70000000000005,Subcooled,7.0,0.96448827
B3,9.9,0.1835418,2.8000000000000003,8.4,1.6,0.8,1.4,420.4,307.70000000000005,Subcooled,8.0,0.82264382
B3,9.9,0.1835418,2.8000000000000003,8.4,1.6,0.8,1.4,420.4,307.70000000000005,Subcooled,9.0,0.70490128
B3,9.9,0.1835418,2.8000000000000003,8.4,1.6,0.8,1.4,420.4,307.70000000000005,Subcooled,10.0,0.61091775
B3,9.9,0.1835418,2.8000000000000003,8.4,1.6,0.8,1.4,420.4,307.70000000000005,Subcooled,11.0,0.53505498
